0.10	296.79
0.21	289.35
0.32	291.51
0.43	292.37
0.54	291.57
0.65	284.86
0.76	264.25
0.87	43.09
0.98	88.79
1.09	104.47
1.20	113.53
1.31	117.26
1.42	117.67
1.53	115.87
1.64	111.85
1.75	105.28
1.86	95.90
1.97	82.91
2.08	66.31
2.19	47.97
2.30	30.89
2.41	17.36
2.52	8.52
2.63	4.10
2.74	2.11
2.85	1.16
2.96	0.68
3.07	0.42
